,description,label
614,"*Paid Internship Opportunity*A reputable digital ad agency is looking for a graphic designer who has good knowledge of photoshop and illustrator. ( Prior Experience will be a plus point) Interested candidates may email their CV's at Email.aijazsheikh285@gmail.com or what'sup 0311-1068083Timings: 10:00am-6:00pmMonday-FridayLocation: Clifton Block,9, Karachi______We are required Sale Associates Male/female location Dolmen Mall Tariq road , Johar , Dilmen Mall Hyderi .hammad.siddiqui@outfitters.com.pk_______We at Gfs developers and builders are looking for an experienced web developer.The applicants should send thier cvs : career@gfs.com.pk with ""job appplication for web developer"" mentioned in subject line.Location  karachi hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",0
615,"hashtag#Job Alerts Urgently required customer service executives.Gender: Male/FemaleFor females: Timings 9am-5pm For males: Rotational shifts ( will be getting shift allowances other than salary)Education: GRADUATE (COMPLETED) Experience: 0-1 YEARSalary: 19K-21K (Depending on Experience), along with other benefits including medical gratuity, leaves, performance allowanceJob Type: Full TimeSkills: Good communication skillsAge Limit: max 28 yearsLocation: I.I Chundrigar Road and DHA Phase VEligible candidates may apply at priya.raney@primehr.com.pk. Kindly mention job title in subject line.  hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
616,"Looking for an experience female h.r manager for our newly develop call center working hours are Monday to Saturday 4 pm to 10pm and need back to back h.r as our requirements we will offer you a handsome salary and a good commission as well location: Mezzanine no 2, building num 16c sunset lane 1Near Rahat milk cornerDha phase 2respond me back if u r interestedMy contact number is 03089604957And even you can mail me your CV at interactmarketingsolutions@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
617,"Looking for a Laundry  Rider who can pickup laundry clothes and delivers back to the customer:1) Timings: 5pm  to 10pm 2) Fuel will be provided 3) Bike Maintenance4) Mobile AllowanceAge must be in between 18 to 22 and lives in North Karachi Whatsapp/Call on 0343-0215727_______We deals in QC, QA, R&D Chemicals, Glassware & other equipments for pharmaceutical industry mostly, And we are looking for Experienced Sales Officers who have already contacts in concern purchase developments. We offer both full-time salary + commission & freelance sales on Commission.Mail your CV on skyent.pak@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
618,"Supply chain officerHaving BBA / MBA with 2-3 years experience.Interested candidate can apply at hr@nawanlab.comLocation  karachi______We are urgently looking for an “SEO Executive"" on a full-time basis. The candidate must possess a minimum experience of 2+ years in SEO, preferably in a software or digital media house.Those interested may share their profiles on kiran.irfan1@gmail.com with ""SEO Executive - KHI,PK"" in the subject line._____Urgently looking for Rider for deliveryLocation: Gulistan e JauharTiming: 8am - 2pmSalary: Market CompetitiveContact# 0331-3082337 hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
619,"Paid Internship Program!!A great opportunity for those who love to learn.Nexron is giving a great opportunity and initiating a 3 months SEO training program for those who want to learn SEO and make a profession out of it. You will get a chance to experience a professional environment while working under our Digital Marketing Expert's team.It's your time to take benefit from us and learn basic to advance Search Engine Optimization while working with us on our live projects.Our training program will cover:On-page SEO (Basic to Advance)Off-page SEO (Basic to Advance)Keyword Research (Basic to Advance)Social Media MarketingPaid Search MarketingAnd much more.So don't waste your time seats are limited.Guideline:Working Days: Mon - Fri Timings : 09:00 a.m. to 04:00 p.m.Duration: 3 monthsInternship Stipend: 5,000 per month.Location: Block: 13-A, Noor Trade Center, Near Usmania Restaurant, Gulshan e Iqbal, KarachiForward your C.V at nexronservices@gmail.com (Mention in Subject: SEO Internship)Note:People having basic SEO knowledge will be preferred. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",0
620,"Required Male/Female Staff Accounts/telemarking /Enginer Bachelor's in Electrical Engineering/ Bachelors in Business Administration (16 Years of Education).Experience: Upto 2 years Solar ExperienceAdditional Skills:Inter-personnel and communication skills especially in Urdu/Sindhi Ability to moderate and manage teamwork and independentlyEager to learn and deliver for technical salesCan-do attitudeKnowledge about renewable energy is a plusGood presentation skillsMeeting and Delivering technical presentations to Government Departments, I-NGOs/NGOs, Farmers, and other customers. Generate and track all appointments, sales, leads, status reports, etc thoroughly. The candidate will ensure meeting monthly sales targets as set forth by the management. Provide consultancy/product choice to the customer by giving load calculations of Solar systems.To apply for this post, send you CVs to Naveed@aesolar.pk with the position title mentioned in the subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
621,"We are hiring a professional WordPress developer who has a good understanding of WordPress development. Candidate should have strong command and hand on experience in  website designing & development. Location: Karachi,Pakistan.Email: techseekerzjobs@gmail.com_______TechSeekerz is hiring a professional and motivated Graphics Designer who has good knowledge and experience of creative design. Candidate should have strong command in (Photoshop, Illustrator).Location: Karachi,Pakistan.Email:techseekerzjobs@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
622,"*Accounts Executive* 1. Responsible for updating books of various clients.2. Entering daily transactions.3. Preparing Financial Statements of various clients.4. Actively engage in Audit of various Clients.Skills.1. Fluent in Spoken English.2. Know Advance Excel.Experience:1-2 years experience of Book-Keeping or Accounting in any Accounting BPO Firm.orHave Completed Articleship from any Audit Firm (Preferred if from Big4 Firm).Job timing: 7 pm- 5 am.Send resumes at murtazazaheer@gmail.com before March-30, 2020.Location karachi hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
623,IT Assistant Required for evening shift.Job Description-Installing and configuring computer hardware operating systems and applications,1
624,"Looking for a Project Manager that can effectively manage projects for me, document relevant data and has considerable communication and presentation skills.Education: Does not really matter to me as long as you’re dedicated to the work and competent for the job.Experience: Would prefer an experienced personal, however again, not a major concern. Monday to Saturday Timings: 10AM - 8PMSalary: Market competitive + Fuel Allowance.Please send your queries and CVs at zaaibhussain1@gmail.comP.S: Please avoid messaging me any queries regarding this and email them instead. Thank you. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
625,"hashtag#Job Alerts Walk- in interview for the position hashtag#MCB hashtag#ContactCentreExecutiveEmail:bilal.akbar@mcb.com.pkhashtag#MCB_BANK LTD, Contact Center 1st FLOOR, MEHDI TOWER, NEAR NURSERY bus stop OPPOSITE CDC House, Near FTC & TRG , PSO fuel Station hashtag#SMCHs MAIN SHAHRAH -E- FAISAL, hashtag#KARACHIYou are requested to bring along following list of documents.Copy of CNICUpdated CV mentioning dates of academics and job experienceMatriculation Mark sheet & Certificate (Original & Copy both)Inter Mark sheet & Certificate (Original & Copy both)Bachelors Mark sheet & Degree ( if passed in 2016 or later ) (Original & Copy both)Experience letter/ Appointment letter ( if experienced)Last month salary Slip (if currently working)If graduation complete then come for interview (Only for Karachi)Maximum age 28 hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
626,"MAL Pakistan Limited is looking for female MTO in Human Resources department.Education: BBA / MBA (Complete)Experience: Any internship experienceSkills: Command in Microsoft ExcelGender: FemaleDuration: 6 MonthsTiming: Mon-Fri (09am to 6pm)Stipend: Attractive StipendLocation: Near Szabist University, Clifton. KarachiEligible candidates may apply at Danish.virani@mal.com.pkKindly mention job title in subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
627,"Required: Medical StaffEducation: BA/BS/BBA/B.Com (Graduates)Experience: FreshSalary Package: 30,000Requirement: Female/Male (Both)No of Positions: 15Job Type: 03 Months Contractual OnlyClient: Oil and Gas RefineryLocation: Karachi (Korangi Industrial Area)Shifts Timings: 08 hours, Duty will be in shifts, 2nd shift will be from 3 pm to 11 pm.Details:Basic Health Screening of employees, guests, visitors, vendors, contractors, (monitor symptoms against COVID-19 as per WHO / CLN guidelines) at the main entrance of factory.Interested candidates may send their resumes at moin.ahmed@hrsgonline.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
628,"Multinet is looking for Business Operations Executive. Location: Karachi Qualification: Minimum BachelorsExperience: Minimum 1 year of relevant experience with respect to customer coordination in written and on call. Other requirements: Good interpersonal skills, team player, ability to work under pressure, decision making skills, time management, self-motivation, conflict resolution, leadership and adaptability.People from Call Centre and customer care experience with basic technical knowledge will be preferred. Interested candidates can send their resume at career@multinet.com.pk, mentioning ""Business Operation Executive"" in the subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
629,"Hiring - Business Applications Administratorfor a leading FMCG brand based in Karachi.We need an IT professional with the expertise in the followings:01. Hands on .Net Development Tools (Visual Studios, VB.net)02. Hands on Oracle forms Development (Oracle 10g)03. Reporting tools (Crystal Reports / Oracle Reports)04. Functional Knowledge of the Business Applications   - Secondary sales & Distribution management system  - Tax Management System   - Enterprise Asset Management System   - HCM / Payroll  - Time Information system  - Customer Relationship Management System (CRM)05. Providing functional and technical support to end users.06. Co-ordination with vendors for technical/functional issues.07. Version controlling on Test/Production environment.08. Knowledge of IBM applications (Enterprise Asset Management) & Middleware will be a plus.Share your profiles on hr.consultant2006@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
630,"AFGHAN CARPET is urgently looking for Graphic Designer for head office located at Clifton, Karachi.Extensive experience with Illustrator, Photoshop, Auto CAD, 3D Max3+ years’ experience Shift Timings: 10:00 am - 07:00 pm Salary: Market competitive Education: Bachelor's (Preferred)Please apply on hr@afghancarpet.com_______Looking for a Sr. Officer Marketing. Candidates having at least 2 years of hashtag#digitalmarketing experience can send their updated resume at recruitment@adamjeelife.com by mentioning the position title in the subject line i.e. Sr. Officer Marketing._______Required Assistant OfficerFor marketing department Education:  B.ComSalary: Market CompetitivePreferred Areas : Malir,landhi , korangi, shah Latif town, gulshan e hadeedBenefits: paid leaves, yearly bonus, gratuity, health insuranceApply at : jobs@kompasspakistan.com.pkhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
631,"Karachi: Outbound calling agent required (Entry Level to 6 months experience) for a Silkbank ltd.Requirements:- Preferable if graduate. Fresh may apply too- having experience of customer service posts would be a plusLocation: Shahrae faisal, Karachi Apply at MAHA.SHARIF@SILKBANK.COM.PK with position and city mentioned in subject______A well established & leading Textile company is hiring fresh engineers for multiple departments. Education: B.E (Textile, Electrical, Mechanical, Industrial). Location: Karachi, kindly share profile at career@yunustextile.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
632,"Multiple Vacancies  |  Royal Cyber Inc (Karachi, PK)- Senior Software Engineer (Java) (4+ years of experience)- Mobile App Tech Lead / Architect (7+ years of experience)- PHP Developer (4+ years of experience)- Digital Marketing Manager (4+ years of experience)- Technical Account Manager (5+ years of experience)- Technical Content Writer (2+ years of experience)Apply at: recruitmentkhi@royalcyber.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
633,"Liberty Books is recruiting ""Marketing Manager""Job role: A resource will be responsible for the Retail Marketing of brand. Education: MBA (Marketing).                   Travelling: 1 Experience: 2-3 years in Retail and Ecommerce brand marketing. Location: Korangi, Karachi.*MUST BE A BOOK READER*Share CV's at: careers@libertybooks.com CC: hr@libertybooks.com_______Technical Account Managers  |  Royal Cyber IncEducation: Bachelors / Masters (Technical, Business, PM)Experience: 5+ years of relevant ExperienceSkills: Techno-Functional profile, software lifecycle, clientele management, product management, Location: Karachi, PKSalary: As per profileApply at: recruitmentkhi@royalcyber.comPlease mention position name in subject of email hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
634,Fast Cables Pvt. Ltd is looking for Accounts Officer - PayableLocation: Lahore Head OfficeSalary: 35k Office Timings: 9am – 6pmQualification: MBA/BBA/M.com/B.com (Experience: minimum one year)Interested candidates may send their resumes at careers@fast-cables.com Please mention Position in Subject line.______Fast Cables Pvt. Ltd is looking for Assistant Area Sales Manager - Industry Location: KarachiSalary:  50k + Benefits  Timings: 9am – 6pmQualification: Bachelors / Masters (should have experience in sales of manufacturing materials)Interested candidates may send their resumes at careers@fast-cables.com Please mention position in subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
635,"Urgently looking out for a freelance WordPress developer. The ideal candidate must have 2-3 years of  solid experience related to optimizing websites, coding & custom theme development. Must be skilled in PHP & WordPress. Interested applicants can share their profiles at tanya@fibonacciagency.com.Do mention the title in the subject line.______Calling all WordPress Designers!! Fibonacci is on a look out for WordPress Designer for Remote/Permanent position. Ideal candidate with proven track record of 3-4 years in designing WP websites & customization of existing themes is a must. We prefer energetic, motivated and highly creative minds, if you match our criteria share your profiles at tanya@fibonacciagency.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
636,"Multinet is looking for Business Operations Executive. Location: Karachi Qualification: Minimum BachelorsExperience: Minimum 1 year of relevant experience with respect to customer coordination in written and on call. Other requirements: Good interpersonal skills, team player, ability to work under pressure, decision making skills, time management, self-motivation, conflict resolution, leadership and adaptability.People from Call Centre and customer care experience with basic technical knowledge will be preferred. Interested candidates can send their resume at career@multinet.com.pk, mentioning ""Business Operation Executive"" in the subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
637,Relevant experience of minimum 1-2 years for international sales and marketing to enhance customer experience with order queries and follow up.Prospective candidates must have completed their BBA/MBA from reputed universities.Job location: Karachi.Candidates who have commendable written and spoken communication and desirable to follow career in textile industry are invited to send updated CVs at careers@alrahimtextile.com latest by 20th of March 2020. Females are encouraged to apply!Selected candidates are offered market competitive salaries with benefits. Only shortlisted candidates will be called. Just remember to mention “Marketing Executive” in the subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
638,"Abacus Consulting is looking for a well-spoken Telesales Representative who will be responsible for contacting potential customers with excellent communication skills as well as sales ability. A candidate must  be meticulous in keeping records, and able to handle all aspects of making a sale.Responsibilities•Initiating sales with potential customers over the phone.•Asking questions to engage customers and keep the conversation going.•Listening to the customers' needs to generate repeat sales.•Gathering and documenting customer information, payment methods, purchases, and reactions to products.•Keeping up to date on all products and informing customers of new products.•Answering customers' questions on the products.•Meeting sales quotas.Requirements•Excellent communication skills.•Creative thinking skills.•The patience and ability to engage customers in conversation.•Good sales ability.•Working knowledge of relevant computer software.•Excellent interpersonal and problem solving skills.•The ability to handle rejection and stress in soliciting customers.Please send your resumes to sehrjamil.aslam@abacus-global.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
639,"HIRINGPosition: HR Assistant (Female)Experience: 1-2 Years (Experience or strong knowledge of KPI system, Performance Management compulsory) Qualification: Master degree in HRLocation: Sundar Industrial Estate, Lahoreapply at hr@oasispackaging.pkagar app k link main koi ho to please recommend_________Urgently required Accountant Availability: TwoExperience: 1 to 2 years Qualifications: Graduate Handsome salary packageLocation: Shah re faisal Manufacturing company Mail your resume on hr.gumcorp@gmail.com Mention job Position in subject. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
640,hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,0
641,hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,0
642,hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,0
643,hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,0
644,hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,0
645,"Asst. HR Manager required in Sahiwal based financial institute. Ideal applicant must have hands on bulk recruitment field sales hiring experience of min. 2_5years. Local applicant from sahiwal / okara radius will be preferred, salary ranges up to 60k with other perks n benefits. Apply at jobs@damensp.com_______I am looking for HR Generalist for a client in Karachi6-8 years of experience Kindly share resume at saqibah@szaram.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
646,"Liberty books is recruiting for the position of ""Marketing Manager""Job role: A resource will be responsible for the Retail Marketing of brand.Education: MBA (Marketing).Travelling: YesExperience: 2-3 years in Retail and Ecommerce brand marketingLocation: Korangi, Karachi*MUST BE A BOOK READER*Share CV's at: careers@libertybooks.com CC: hr@libertybooks.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
647,"Hi - We are looking for experienced and suitable candidates for a vacant position in our HR Business Partner Department. The incumbent must be graduate, flexible with timings and must be fluent in English communication. Interested candidates can send their resumes to imranali.mirza@ibex.co with the subject line of Vacancy in HR Business Partner Department.",1
648,"Hi - We are looking for experienced and suitable candidates for a vacant position in our HR Business Partner Department. The incumbent must be graduate, flexible with timings and must be fluent in English communication. Interested candidates can send their resumes to imranali.mirza@ibex.co with the subject line of Vacancy in HR Business Partner Department.",1
649,"Hi - We are looking for experienced and suitable candidates for a vacant position in our HR Business Partner Department. The incumbent must be graduate, flexible with timings and must be fluent in English communication. Interested candidates can send their resumes to imranali.mirza@ibex.co with the subject line of Vacancy in HR Business Partner Department.",1
650,Zaitoon group IT department is looking forward to hire the services of An Oracle developer in its locally developed oracle ERP team. The developer should possess a cs/IT degree with 1-2 years proven industry experience of oracle forms and report development and support. The role shall encompass assisting indigenous ERP Development and application support. Good communication and documentation skills are a must.Apply at IT@zaitoon.com.pkhr@zaitoon.com.pk_______We are hiring Export Manager  with 7 to 10 years of relevant  experience in FMCG industry and Warehouse in charge with 2 to 3 years of relevant  experience.Please share your updated resume with position name mentioned in the subject line Umair.jamil@dipitt.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
651,"Need CVS of Qualified CA  or CA finalist (Big Four) for the internal audit department of one of the leading Bank of PakistanJob location: KarachiPreffered: FemaleKindly do Whatsapp cvs at 03333384794______Urgently require finance professionals for Assistant Manager (AM) and Senior Associate (SA) level roles for a listed company (pibtl) in Fixed Assets & Corporate, MIS reporting, Revenue & Receivables sections, Budgeting & Cost Control.Qualification: ACCA / CIMA qualified or part qualified, CA part qualifiedExperience: 4 years for AM and 2 years for SA level.Location: Port QasimInterested serious candidates (male or female) are encouraged to apply on anwer@pibt.com.pk mentioning job title in subject. Also mention references (if any) Transportation will be provided by the company. Last date to apply is 18 March 2020. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
652,Need 20 girls A+ Profile for 15 Days Activity Package Above then 1500/- with pick & dropRequirement:Fluent English Communication SkillPresentable ProfileMinimum Education intermediate Sharing Profile with Complete DetailWhatsapp Number0345-85085440312-2808544Shaikh SahaabIris Communications Selection Last Date: 20th March 2020_______A fast growing advertising company with stable clientele is looking for a Design based Creative Group Head. The candidate will be expected to take creative lead on our key retainer clients as well as pitching for new projects. Experience of Digital Marketing will be a plus.Minimum 3 years of experience required at least.Location: DHA KarachiShare resume and portfolio at mahnoor.ali@connectcmc.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
653,"Liberty Books Pvt Ltd is recruiting ""Publishing Intern"".Education: GraduationExperience: 6 months – 1 year experience in publishing Industry.Location: Korangi, KarachiMUST BE A BOOK READERShare CV's at: careers@libertybooks.com CC: hr@libertybooks.comKindly mention the position in the subject line._______Liberty books Pvt Ltd. is recruiting ""Business Development Officer – Retail"" Job role: A resource will be responsible for the business development in connection with the retail store.    Education: GraduateExperience: 1- 2 years’ in leading retail brand would be a plus. Gender: Male Location: Korangi, KarachiShare CV's at: careers@libertybooks.com CC: hr@libertybooks.comKindly mention the position in the subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
654,"Colgate Palmolive Pakistan is urgently looking for ''Sales Executive'' for Islamabad ZoneCandidate must have 2 to 3 years of FMCG sales experience. Interested candidates can share their profiles on cphr_pakistan@colpal.com.pkKindly mention the position title in the subject line._______Colgate Palmolive Pakistan is urgently looking for ''Sales Executive'' for Haripur belt,  (Islamabad Zone)Candidate must have 2 to 3 years of FMCG sales experience. Interested candidates can share their profiles on cphr_pakistan@colpal.com.pkKindly mention the position title in the subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
655,"Auvitronics Limited, a company of House of Habib, is looking for Manager Finance-Operations. Candidates must be CA qualified with 3 to 5 years of relevant experience. Interested candidates may share their profiles at careers@auvitronics.com latest by March 19, 2020._______Looking for Customer Support Executive (Female) for our Head Office (Karachi), interested candidates having 1-2 years of relevant experience may apply at careers@danytech.com before March 30, 2020.Please mention position title in subject line along with the details of your current salary and benefits. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
656,"Auvitronics Limited, a company of House of Habib, is looking for Manager-PPMC/Warehousing. Candidates must be MBA in Supply Chain with 7 to 10 years of relevant experience. Interested candidates may share their profiles at careers@auvitronics.com latest by March 19, 2020.______Auvitronics Limited, a company of House of Habib, is looking for Assistant Manager Finance-Payable & Receivable. Candidates must be ACCA/CA -Inter qualified with 2 to 3 years of relevant experience. Interested candidates may share their profiles at careers@auvitronics.com latest by March 19, 2020.______Auvitronics Limited, a company of House of Habib, is looking for Assistant Manager Finance-Taxation. Candidates must be ACCA/CA -Inter with 2 to 3 years of relevant experience. Interested candidates may share their profiles at careers@auvitronics.com latest by March 19, 2020. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
657,"Highnoon Laboratories Limited is a Leading National Pharmaceutical Company, engaged in manufacturing, marketing and export of life saving drugs.We require the services of Officer Electrical on a permanent basis and the qualifying criteria is as below:Qualification:                                    B.E Electrical / Mechatronics / DAE Electrical Experience:                                    2-4 Years of Experience for B.E degree                                                          10-12 Years of Experience for DAE ElectricalSkills & Competencies:                   Hands on experience on PLC & machines. Generator maintenance and operations. Transfer operations and electrical distribution system.Experience on SAP preventive maintenance module will be preferred.Gender:                                          Male Location:                                         LahoreSalary:                                              Market Competitive with other fringe benefits.Drop you resume at muhammad.danish@highnoon.com.pk before 20-Mar-2020 hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
658,"hashtag#JobAlert !! hashtag#Saima_Packaging_Pvt_Ltd looking for competent and detail-oriented hashtag#Planning_Officer to join our growing team.•You will play a key role in prepare and update production plans in line with the customer demand, manufacturing capacity, marketing and operations projects, availability of material and FG inventories. Control the realization of production sales plans and in case of changes, react if necessary to ensure uninterrupted product supply to meet the demand in a cost effective manner.•Prepare and regularly update the requirement for Raw Materials, Ink, Packing Materials and tooling to ensure timely availability in a cost effective manner.•To evaluate & counter forecast trend of respective customers in order to prepare accurate requirement of raw material.Maintain existing planning systems and databases are always up to date and accurate.•Prepare and distribute monthly report with consolidated information on plans performance, highlighting main measurable parameters and changes/add-ins. Prepare and submit ad-hoc reports to the other departmentshashtag#Education: Graduation and masters hashtag#Preferably: 3-4 years of relevant experience.hashtag#Location: Karachi Share at  hr@saimapac.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
659,"hashtag#VACANTPOSITION hashtag#INDOORSALESEXECUTIVE hashtag#RAWALPINDI Urgently looking for smart and energetic Indoor Sales Executive for our Outlet with 1-3 years of Sales experience. Interested graduates are requested to kindly share their profiles at teena.kumari@stile.com.pk Location : Rawalpindi________A leading FMCG is looking for following position to Hire in its Hygiene Plant based in Faisalabad:Designation: MECHANICAL TECHNICIANS UTILITIESRequirement:Diploma in Mechanical/HVAC2 to 3 years Hands on Experience of Compression Chillers AHUs/Compressors/Water Treatment (RO) unitsInterested Candidates Kindly send their Resumes on mfarooq@hayatkimya.pk before 19 March 2020with Subject ""Utility Technician"" hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
660,"Nexus Corporation is currently on a lookout for the following resources:1. Assistant/Associate Project Manager - Mobile Applications (2 to 3 Years experience)2. Business Development Specialist - Mobile Applications (2 to 3 Years experience)3. PHP/Laravel Developer (2 to 3 Years experience)4. React Native Developer (1 to 2 Years Experience)5. UI Developer (2 to 4 Years Experience)6. SQA Engineer - Automation (1 to 2 Years Experience)Interested candidates can send in their resume at talent@nexuscorp-ltd.com and mention the ""Position Applied For"" in the subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
661,"URGENT Hiring: Sr. HR Officer (Karachi) for an MNC. MBA from top tier business school and 4-6 years of experience in L&D (Training). Recruitment knowledge will be a PLUS. If eligible, send your profile to Jobs@TheBrandConsultants.net, and cc jobs.tbc1@gmail.com with position applied for, in the subject line._______Agha Steel Industries is seeking a Manager Construction. The ideal candidate should be a qualified civil engineer with 8 to 10 years of experience. Experience of working in the steel industry would be highly preferred.Interested candidates meeting the criteria are encouraged to apply at hr.aghasteel@gmail.com / sukaina.farrukh@aghasteel.com.pk______A leading Group of Companies is seeking Shares/Corporate Affairs Officer. Graduate with around 3 to 5 years’ experience of compliance with relevant statutes and regulations of SECP/ Stock Exchange/CDC, payment of dividend, filing of Zakat returns to SBP, organizing BOD’s meetings, preparing minutes and maintaining records of such meetings of Private / Unlisted / Listed Companies. Interested candidates can email their CVs to hrinbox@gatron-novatex.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
662,"Job: Assistant Manager HRExperience: 3- 5 years of HR ExperienceLocation: Quaid E Azam Industrial Estate Kot Lakhpat. Lahore Package:  40000Education : BBA /MBA HR Requirements:Develop and implement HR strategies and initiatives aligned with the overall business strategy1)      To establish, maintain and update record of Personnel Requisition Forms and other documents.2)      Must have strong knowledge of Payroll Management and handle the employee queries.3)      Develop and implement HR policies and strategies aligned with the overall business strategy.4)      Must have good end to end recruitment experience for all level of positions.5)      Strong analytical capabilities of analyzing compensation and incentive plan of the organization.6)      Strong communication skills and good knowledge to handle grievance handling throughout the organization.7)      Strong analytical and Communications Skills required.8)      Pleasant and Energetic personality with proven track record of People Management.9)      Able to Handle employee HR related issues.Please email cvs on kinza4248@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
663,"Siddiqsons Limited is looking for Dot Net Developer Interested candidate with relevant experience and qualification can apply at jobs@siddiqsonsgroup.com Location: Clifton,KarachiSubject line: Dot Net Developer________Experienced Order Bookers are required for a Leading Company  of Treet Corporation Ltd (Manufacturers of Blades, Razors and Soaps) on company payroll for Nazimabad / New Karachi / North Karachi / Mehmoodabad / Saddar Areas. Market Competitive Salary.Handsome Monthly Target Incentives, Quarter Incentives andCareer Growth Education. IntermediateKindly share your CV on following Whatsapp Numbers.  ( 03212315655 , 03340004426 )Call on following numbers.03000543850, 03340004426. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
